source_file,dataset_tag,agent_name,role,fold
taged_1756182309_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,2
taged_1756182309_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,2
taged_1756183139_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,5
taged_1756183139_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756183139_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,5
taged_1756183139_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,5
taged_1756183139_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,SEER,5
taged_1756183691_CamelliaDragons_CanisLupus_Character-Lab_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,1
taged_1756183691_CamelliaDragons_CanisLupus_Character-Lab_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,1
taged_1756183691_CamelliaDragons_CanisLupus_Character-Lab_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756183691_CamelliaDragons_CanisLupus_Character-Lab_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,1
taged_1756183691_CamelliaDragons_CanisLupus_Character-Lab_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,1
taged_1756184279_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,5
taged_1756184279_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,5
taged_1756184279_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,5
taged_1756184279_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,5
taged_1756184279_CamelliaDragons_CanisLupus_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756185267_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,5
taged_1756185267_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,5
taged_1756185267_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,5
taged_1756185267_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,5
taged_1756185267_CanisLupus_Character-Lab_GPTaku_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,5
taged_1756185996_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,5
taged_1756185996_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_mille.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,5
taged_1756185996_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,5
taged_1756185996_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_mille.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,5
taged_1756185996_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756190078_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,3
taged_1756190078_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,3
taged_1756190078_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,3
taged_1756190078_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756190078_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,3
taged_1756190668_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,1
taged_1756190668_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,1
taged_1756190668_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,1
taged_1756190668_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,1
taged_1756190668_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756192018_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,1
taged_1756192018_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,1
taged_1756192018_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756192018_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,1
taged_1756192018_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,1
taged_1756192470_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,3
taged_1756192470_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,3
taged_1756192470_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756192470_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,3
taged_1756192470_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,3
taged_1756192809_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,2
taged_1756192809_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,2
taged_1756192809_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,2
taged_1756192809_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756192809_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,2
taged_1756193305_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,4
taged_1756193305_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,4
taged_1756193305_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,4
taged_1756193305_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,4
taged_1756193305_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,4
taged_1756193622_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,5
taged_1756193622_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,5
taged_1756193622_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,5
taged_1756193622_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,5
taged_1756193622_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,5
taged_1756194376_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,5
taged_1756194376_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,5
taged_1756194376_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,5
taged_1756194376_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,5
taged_1756194376_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,5
taged_1756194831_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,5
taged_1756194831_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756194831_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,5
taged_1756194831_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,5
taged_1756194831_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,5
taged_1756195297_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,2
taged_1756195297_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,SEER,2
taged_1756195297_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,2
taged_1756195297_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,2
taged_1756195297_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,2
taged_1756196073_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,3
taged_1756196073_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,3
taged_1756196073_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,3
taged_1756196073_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,3
taged_1756196073_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,3
taged_1756197086_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,4
taged_1756197086_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,4
taged_1756197086_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756197086_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,4
taged_1756197086_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,4
taged_1756197842_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,3
taged_1756197842_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756197842_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,3
taged_1756197842_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,3
taged_1756197842_CamelliaDragons_Character-Lab_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,3
taged_1756198929_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756198929_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,3
taged_1756198929_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,3
taged_1756198929_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,3
taged_1756198929_CamelliaDragons_CanisLupus_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,3
taged_1756199496_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_kanolab-nw.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,4
taged_1756199496_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_kanolab-nw.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,4
taged_1756199496_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_kanolab-nw.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,4
taged_1756199496_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_kanolab-nw.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,4
taged_1756199496_CamelliaDragons_CanisLupus_Character-Lab_GPTaku_kanolab-nw.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756200829_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,1
taged_1756200829_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756200829_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,1
taged_1756200829_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,1
taged_1756200829_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,1
taged_1756201253_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,2
taged_1756201253_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756201253_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,2
taged_1756201253_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,2
taged_1756201253_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,2
taged_1756202017_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,4
taged_1756202017_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,4
taged_1756202017_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,4
taged_1756202017_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,4
taged_1756202017_CanisLupus_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,4
taged_1756202882_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,4
taged_1756202882_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,4
taged_1756202882_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,4
taged_1756202882_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,4
taged_1756202882_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,4
taged_1756205656_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756205656_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,5
taged_1756205656_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,5
taged_1756205656_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,5
taged_1756205656_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,5
taged_1756206982_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,1
taged_1756206982_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,1
taged_1756206982_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,1
taged_1756206982_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,1
taged_1756206982_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,1
taged_1756207395_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,1
taged_1756207395_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,1
taged_1756207395_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756207395_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,1
taged_1756207395_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_sunamelli.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,1
taged_1756207944_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,SEER,4
taged_1756207944_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,4
taged_1756207944_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,4
taged_1756207944_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,4
taged_1756207944_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,4
taged_1756208456_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,4
taged_1756208456_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,4
taged_1756208456_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,4
taged_1756208456_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,4
taged_1756208456_Character-Lab_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,4
taged_1756209744_CamelliaDragons_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,mille1,SEER,3
taged_1756209744_CamelliaDragons_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756209744_CamelliaDragons_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,3
taged_1756209744_CamelliaDragons_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,3
taged_1756209744_CamelliaDragons_GPTaku_kanolab-nw_mille_sunamelli.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,3
taged_1756210387_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,2
taged_1756210387_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,2
taged_1756210387_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,2
taged_1756210387_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,2
taged_1756210387_CamelliaDragons_Character-Lab_GPTaku_kanolab-nw_mille.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756213789_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,2
taged_1756213789_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,2
taged_1756213789_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,2
taged_1756213789_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,2
taged_1756213789_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,2
taged_1756214123_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,5
taged_1756214123_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,5
taged_1756214123_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,5
taged_1756214123_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,5
taged_1756214123_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,5
taged_1756214428_CamelliaDragons_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,3
taged_1756214428_CamelliaDragons_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,3
taged_1756214428_CamelliaDragons_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,3
taged_1756214428_CamelliaDragons_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,3
taged_1756214428_CamelliaDragons_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,3
taged_1756214750_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,5
taged_1756214750_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,5
taged_1756214750_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,5
taged_1756214750_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,5
taged_1756214750_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,5
taged_1756215171_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,2
taged_1756215171_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,2
taged_1756215171_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,2
taged_1756215171_GPTaku_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
