source_file,dataset_tag,agent_name,role,fold
taged_1746550064_osawalab_mille_CamelliaDragons_GPTaku_kanolab.log,all_feature_table_2025summer_with_talks,GPTaku1,WEREWOLF,2
taged_1746550064_osawalab_mille_CamelliaDragons_GPTaku_kanolab.log,all_feature_table_2025summer_with_talks,kanolab1,POSSESSED,2
taged_1746551185_CanisLupus_osawalab_mille_GPTaku_sunamelli.log,all_feature_table_2025summer_with_talks,CanisLupus1,POSSESSED,3
taged_1746551185_CanisLupus_osawalab_mille_GPTaku_sunamelli.log,all_feature_table_2025summer_with_talks,osawalab1,SEER,3
taged_1746551185_CanisLupus_osawalab_mille_GPTaku_sunamelli.log,all_feature_table_2025summer_with_talks,mille1,VILLAGER,3
taged_1746551185_CanisLupus_osawalab_mille_GPTaku_sunamelli.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,3
taged_1746551185_CanisLupus_osawalab_mille_GPTaku_sunamelli.log,all_feature_table_2025summer_with_talks,sunamelli1,WEREWOLF,3
taged_1746554206_sunamelli_CamelliaDragons_CanisLupus_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,ai168wolf1,SEER,5
taged_1746554206_sunamelli_CamelliaDragons_CanisLupus_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,5
taged_1746554206_sunamelli_CamelliaDragons_CanisLupus_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,sunamelli1,VILLAGER,5
taged_1746554206_sunamelli_CamelliaDragons_CanisLupus_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,CamelliaDragons1,WEREWOLF,5
taged_1746554206_sunamelli_CamelliaDragons_CanisLupus_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,CanisLupus1,POSSESSED,5
taged_1746555258_GPTaku_sunamelli_CanisLupus_CamelliaDragons_ai168wolf.log,all_feature_table_2025summer_with_talks,sunamelli1,WEREWOLF,3
taged_1746555258_GPTaku_sunamelli_CanisLupus_CamelliaDragons_ai168wolf.log,all_feature_table_2025summer_with_talks,CanisLupus1,POSSESSED,3
taged_1746555258_GPTaku_sunamelli_CanisLupus_CamelliaDragons_ai168wolf.log,all_feature_table_2025summer_with_talks,CamelliaDragons1,SEER,3
taged_1746555258_GPTaku_sunamelli_CanisLupus_CamelliaDragons_ai168wolf.log,all_feature_table_2025summer_with_talks,ai168wolf1,VILLAGER,3
taged_1746555258_GPTaku_sunamelli_CanisLupus_CamelliaDragons_ai168wolf.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,3
taged_1746556910_CanisLupus_ai168wolf_osawalab_mille_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,SEER,3
taged_1746556910_CanisLupus_ai168wolf_osawalab_mille_GPTaku.log,all_feature_table_2025summer_with_talks,CanisLupus1,VILLAGER,3
taged_1746556910_CanisLupus_ai168wolf_osawalab_mille_GPTaku.log,all_feature_table_2025summer_with_talks,ai168wolf1,VILLAGER,3
taged_1746556910_CanisLupus_ai168wolf_osawalab_mille_GPTaku.log,all_feature_table_2025summer_with_talks,osawalab1,WEREWOLF,3
taged_1746556910_CanisLupus_ai168wolf_osawalab_mille_GPTaku.log,all_feature_table_2025summer_with_talks,mille1,POSSESSED,3
taged_1746557566_mille_sunamelli_kanolab_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,WEREWOLF,5
taged_1746557566_mille_sunamelli_kanolab_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,mille1,POSSESSED,5
taged_1746557566_mille_sunamelli_kanolab_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,sunamelli1,SEER,5
taged_1746557566_mille_sunamelli_kanolab_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,kanolab1,VILLAGER,5
taged_1746557566_mille_sunamelli_kanolab_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,ai168wolf1,VILLAGER,5
taged_1746597083_osawalab_CanisLupus_GAIT_kanolab_mille.log,all_feature_table_2025summer_with_talks,osawalab1,SEER,5
taged_1746597083_osawalab_CanisLupus_GAIT_kanolab_mille.log,all_feature_table_2025summer_with_talks,CanisLupus1,VILLAGER,5
taged_1746597083_osawalab_CanisLupus_GAIT_kanolab_mille.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,5
taged_1746597083_osawalab_CanisLupus_GAIT_kanolab_mille.log,all_feature_table_2025summer_with_talks,kanolab1,WEREWOLF,5
taged_1746597083_osawalab_CanisLupus_GAIT_kanolab_mille.log,all_feature_table_2025summer_with_talks,mille1,POSSESSED,5
taged_1746598333_GAIT_osawalab_ai168wolf_mille_CanisLupus.log,all_feature_table_2025summer_with_talks,mille1,POSSESSED,2
taged_1746598333_GAIT_osawalab_ai168wolf_mille_CanisLupus.log,all_feature_table_2025summer_with_talks,CanisLupus1,SEER,2
taged_1746598333_GAIT_osawalab_ai168wolf_mille_CanisLupus.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,2
taged_1746598333_GAIT_osawalab_ai168wolf_mille_CanisLupus.log,all_feature_table_2025summer_with_talks,osawalab1,VILLAGER,2
taged_1746598333_GAIT_osawalab_ai168wolf_mille_CanisLupus.log,all_feature_table_2025summer_with_talks,ai168wolf1,WEREWOLF,2
taged_1746599953_GAIT_kanolab_ai168wolf_CanisLupus_sunamelli.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,3
taged_1746599953_GAIT_kanolab_ai168wolf_CanisLupus_sunamelli.log,all_feature_table_2025summer_with_talks,kanolab1,VILLAGER,3
taged_1746599953_GAIT_kanolab_ai168wolf_CanisLupus_sunamelli.log,all_feature_table_2025summer_with_talks,ai168wolf1,WEREWOLF,3
taged_1746599953_GAIT_kanolab_ai168wolf_CanisLupus_sunamelli.log,all_feature_table_2025summer_with_talks,CanisLupus1,POSSESSED,3
taged_1746599953_GAIT_kanolab_ai168wolf_CanisLupus_sunamelli.log,all_feature_table_2025summer_with_talks,sunamelli1,SEER,3
taged_1746621585_GPTaku_kanolab_GAIT_CamelliaDragons_osawalab.log,all_feature_table_2025summer_with_talks,CamelliaDragons1,WEREWOLF,1
taged_1746621585_GPTaku_kanolab_GAIT_CamelliaDragons_osawalab.log,all_feature_table_2025summer_with_talks,osawalab1,POSSESSED,1
taged_1746621585_GPTaku_kanolab_GAIT_CamelliaDragons_osawalab.log,all_feature_table_2025summer_with_talks,GPTaku1,SEER,1
taged_1746621585_GPTaku_kanolab_GAIT_CamelliaDragons_osawalab.log,all_feature_table_2025summer_with_talks,kanolab1,VILLAGER,1
taged_1746621585_GPTaku_kanolab_GAIT_CamelliaDragons_osawalab.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,1
taged_1746623202_GAIT_CanisLupus_mille_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,GAIT1,WEREWOLF,5
taged_1746623202_GAIT_CanisLupus_mille_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,CanisLupus1,POSSESSED,5
taged_1746623202_GAIT_CanisLupus_mille_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,mille1,SEER,5
taged_1746623202_GAIT_CanisLupus_mille_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,ai168wolf1,VILLAGER,5
taged_1746623202_GAIT_CanisLupus_mille_ai168wolf_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,5
taged_1746624099_mille_GAIT_CamelliaDragons_osawalab_GPTaku.log,all_feature_table_2025summer_with_talks,CamelliaDragons1,SEER,3
taged_1746624099_mille_GAIT_CamelliaDragons_osawalab_GPTaku.log,all_feature_table_2025summer_with_talks,osawalab1,VILLAGER,3
taged_1746624099_mille_GAIT_CamelliaDragons_osawalab_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,3
taged_1746624099_mille_GAIT_CamelliaDragons_osawalab_GPTaku.log,all_feature_table_2025summer_with_talks,mille1,WEREWOLF,3
taged_1746624099_mille_GAIT_CamelliaDragons_osawalab_GPTaku.log,all_feature_table_2025summer_with_talks,GAIT1,POSSESSED,3
taged_1746627444_CanisLupus_sunamelli_GPTaku_GAIT_CamelliaDragons.log,all_feature_table_2025summer_with_talks,CanisLupus1,POSSESSED,4
taged_1746627444_CanisLupus_sunamelli_GPTaku_GAIT_CamelliaDragons.log,all_feature_table_2025summer_with_talks,sunamelli1,SEER,4
taged_1746627444_CanisLupus_sunamelli_GPTaku_GAIT_CamelliaDragons.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,4
taged_1746627444_CanisLupus_sunamelli_GPTaku_GAIT_CamelliaDragons.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,4
taged_1746627444_CanisLupus_sunamelli_GPTaku_GAIT_CamelliaDragons.log,all_feature_table_2025summer_with_talks,CamelliaDragons1,WEREWOLF,4
taged_1746633072_CanisLupus_GAIT_GPTaku_ai168wolf_mille.log,all_feature_table_2025summer_with_talks,CanisLupus1,SEER,4
taged_1746633072_CanisLupus_GAIT_GPTaku_ai168wolf_mille.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,4
taged_1746633072_CanisLupus_GAIT_GPTaku_ai168wolf_mille.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,4
taged_1746633072_CanisLupus_GAIT_GPTaku_ai168wolf_mille.log,all_feature_table_2025summer_with_talks,ai168wolf1,WEREWOLF,4
taged_1746633072_CanisLupus_GAIT_GPTaku_ai168wolf_mille.log,all_feature_table_2025summer_with_talks,mille1,POSSESSED,4
taged_1746634155_GPTaku_kanolab_CanisLupus_ai168wolf_GAIT.log,all_feature_table_2025summer_with_talks,CanisLupus1,WEREWOLF,5
taged_1746634155_GPTaku_kanolab_CanisLupus_ai168wolf_GAIT.log,all_feature_table_2025summer_with_talks,ai168wolf1,POSSESSED,5
taged_1746634155_GPTaku_kanolab_CanisLupus_ai168wolf_GAIT.log,all_feature_table_2025summer_with_talks,GAIT1,SEER,5
taged_1746634155_GPTaku_kanolab_CanisLupus_ai168wolf_GAIT.log,all_feature_table_2025summer_with_talks,GPTaku1,VILLAGER,5
taged_1746634155_GPTaku_kanolab_CanisLupus_ai168wolf_GAIT.log,all_feature_table_2025summer_with_talks,kanolab1,VILLAGER,5
taged_1746674491_GPTaku_osawalab_CamelliaDragons_GAIT_mille.log,all_feature_table_2025summer_with_talks,osawalab1,VILLAGER,1
taged_1746674491_GPTaku_osawalab_CamelliaDragons_GAIT_mille.log,all_feature_table_2025summer_with_talks,CamelliaDragons1,VILLAGER,1
taged_1746674491_GPTaku_osawalab_CamelliaDragons_GAIT_mille.log,all_feature_table_2025summer_with_talks,GAIT1,WEREWOLF,1
taged_1746674491_GPTaku_osawalab_CamelliaDragons_GAIT_mille.log,all_feature_table_2025summer_with_talks,mille1,POSSESSED,1
taged_1746674491_GPTaku_osawalab_CamelliaDragons_GAIT_mille.log,all_feature_table_2025summer_with_talks,GPTaku1,SEER,1
taged_1747122441_osawalab_GAIT_CanisLupus_GPTaku_mille.log,all_feature_table_2025summer_with_talks,GPTaku1,POSSESSED,1
taged_1747122441_osawalab_GAIT_CanisLupus_GPTaku_mille.log,all_feature_table_2025summer_with_talks,mille1,SEER,1
taged_1747122441_osawalab_GAIT_CanisLupus_GPTaku_mille.log,all_feature_table_2025summer_with_talks,osawalab1,VILLAGER,1
taged_1747122441_osawalab_GAIT_CanisLupus_GPTaku_mille.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,1
taged_1747122441_osawalab_GAIT_CanisLupus_GPTaku_mille.log,all_feature_table_2025summer_with_talks,CanisLupus1,WEREWOLF,1
taged_1747124516_osawalab_kanolab_GAIT_mille_GPTaku.log,all_feature_table_2025summer_with_talks,osawalab1,POSSESSED,2
taged_1747124516_osawalab_kanolab_GAIT_mille_GPTaku.log,all_feature_table_2025summer_with_talks,kanolab1,SEER,2
taged_1747124516_osawalab_kanolab_GAIT_mille_GPTaku.log,all_feature_table_2025summer_with_talks,GAIT1,VILLAGER,2
taged_1747124516_osawalab_kanolab_GAIT_mille_GPTaku.log,all_feature_table_2025summer_with_talks,mille1,VILLAGER,2
taged_1747124516_osawalab_kanolab_GAIT_mille_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,WEREWOLF,2
taged_1747305970_kanolab_ai168wolf_osawalab_GAIT_GPTaku.log,all_feature_table_2025summer_with_talks,GAIT1,POSSESSED,2
taged_1747305970_kanolab_ai168wolf_osawalab_GAIT_GPTaku.log,all_feature_table_2025summer_with_talks,GPTaku1,SEER,2
taged_1747305970_kanolab_ai168wolf_osawalab_GAIT_GPTaku.log,all_feature_table_2025summer_with_talks,kanolab1,VILLAGER,2
taged_1747305970_kanolab_ai168wolf_osawalab_GAIT_GPTaku.log,all_feature_table_2025summer_with_talks,ai168wolf1,VILLAGER,2
taged_1747305970_kanolab_ai168wolf_osawalab_GAIT_GPTaku.log,all_feature_table_2025summer_with_talks,osawalab1,WEREWOLF,2
